Term ,Subject,Course Number,Section,CRN,Schedule Type,Monday,Tuesday,Wednesday,Thursday,Friday,Begin Time,End Time,Building,Room ,Maximum Enrollment,Actual Enrollment,Wait List Capacity,Wait List Count,All Instructors,Restrictions,Signature Req,Cross Listing
201710,CLAS,1100X,T02,13506,T,,,,,F,1435,1525,MCCAIN ARTS&SS,2132,30,30,0,0,"O'Brien, P.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,CLAS,1100X,T03,13507,T,,,,,F,1435,1525,MCCAIN ARTS&SS,2116,30,29,0,0,"O'Brien, P.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,CLAS,1600,1,10564,L,M,,W,,F,1035,1125,SIR JAMES DUNN,304,25,15,0,0,"Austin, C.",,,RELS 1600
,,,,,,,,,,,,,,,,,,,,,,
201710,CLAS,1800X,1,13508,L,M,,W,,F,1335,1425,LSC-PSYCHOLOGY,P4258,50,41,10,0,"Grundke, C.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,CLAS,2100X,1,13509,L,M,,W,,F,1435,1525,CHEMISTRY,125,20,10,10,0,"O'Brien, P.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,CLAS,2100X,T01,13510,T,,,,,F,1435,1525,KILLAM LIBRARY,2622,20,10,0,0,"O'Brien, P.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,CLAS,2209,1,10565,L,M,,W,,F,1135,1225,KILLAM LIBRARY,MACME,40,26,0,0,"O'Brien, P.",,,"HIST 2017, RELS 2209"
,,,,,,,,,,,,,,,,,,,,,,
201710,CLAS,2214,1,10566,L,,T,,R,,1005,1125,HENRY HICKS ACADEMIC,217,35,26,0,0,"Varto, E.",,,HIST 2088
,,,,,,,,,,,,,,,,,,,,,,
201710,CLAS,2365,1,10567,L,M,,W,,F,1335,1425,LSC-COMMON AREA,C334,20,13,0,0,"Diamond, E.",,,"PHIL 2365, RELS 2365"
,,,,,,,,,,,,,,,,,,,,,,
201710,CLAS,2500X,1,13511,L,M,,W,,F,1135,1225,MCCAIN ARTS&SS,2021,25,25,10,0,"MacLeod, L.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,CLAS,2700X,1,13512,L,M,,W,,F,1135,1225,MCCAIN ARTS&SS,1184,15,7,10,0,"Varto, E.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,CLAS,2800X,1,13513,L,M,,W,,F,835,925,MCCAIN ARTS&SS,2176,20,16,10,0,"Fournier, M.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,CLAS,3283,1,10568,L,,T,,R,,1305,1425,MCCAIN ARTS&SS,2017,20,14,0,0,"Hankey, W.",,,"CLAS 5708, RELS 3283"
,,,,,,,,,,,,,,,,,,,,,,
201710,CLAS,3381,1,10569,L,,T,,,,835,1125,MCCAIN ARTS&SS,1170,20,6,0,0,"Fournier, M.",,,"PHIL 2381, RELS 3381"
,,,,,,,,,,,,,,,,,,,,,,
201710,CLAS,3400X,1,13514,L,M,,,,,1505,1755,MCCAIN ARTS&SS,2132,30,21,0,0,"Diamond, E.",,,CLAS 5603X
,,,,,,,,,,,,,,,,,,,,,,
201710,CLAS,3661,1,10571,L,,,,R,,835,1125,MCCAIN ARTS&SS,1184,20,3,0,0,"Fournier, M.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,CLAS,3711,1,14299,L,,,,R,,1135,1425,MCCAIN ARTS&SS,1184,10,4,0,0,"MacLeod, L.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,CLAS,3731,1,10572,L,M,,W,,,1335,1455,MCCAIN ARTS&SS,1184,35,6,0,0,"MacLeod, L.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,CLAS,3781,1,10574,L,M,,W,,F,1035,1125,MCCAIN ARTS&SS,1184,15,4,0,0,"Varto, E.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,CLAS,3811,1,10575,L,M,,W,,F,1235,1325,MCCAIN ARTS&SS,1184,10,6,0,0,"O'Brien, P.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,CLAS,4010,1,10576,L,,,,,F,1135,1425,MCCAIN ARTS&SS,2102,10,6,0,0,"Treiger, A.",,,"ARBC 3040, CLAS 5817, RELS 4010"
,,,,,,,,,,,,,,,,,,,,,,
201710,CLAS,4500X,1,13515,L,,,W,,,1905,2155,MCCAIN ARTS&SS,1184,8,2,0,0,"Hankey, W.",,,"CLAS 5606X, RELS 4500X"
,,,,,,,,,,,,,,,,,,,,,,
201710,CLAS,5021,1,14321,L,,,,R,,1135,1425,MCCAIN ARTS&SS,1184,15,1,0,0,"MacLeod, L.",R,,CLAS 3711
,,,,,,,,,,,,,,,,,,,,,,
201710,CLAS,5030X,1,13517,L,M,,W,,F,1235,1325,MCCAIN ARTS&SS,1184,5,3,0,0,"O'Brien, P.",R,,CLAS 3811
,,,,,,,,,,,,,,,,,,,,,,
201710,CLAS,5034X,1,13518,L,M,,W,,F,1035,1125,MCCAIN ARTS&SS,1184,5,1,0,0,"Varto, E.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,CLAS,5603X,1,13519,L,M,,,,,1505,1755,MCCAIN ARTS&SS,2132,5,4,0,0,"Diamond, E.",R,,CLAS 3400X
,,,,,,,,,,,,,,,,,,,,,,
201710,CLAS,5605X,1,14382,L,,,W,,,1905,2155,MCCAIN ARTS&SS,1184,5,1,0,0,"Hankey, W.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,CLAS,5606X,1,13520,L,,,W,,,1905,2155,MCCAIN ARTS&SS,1184,5,2,0,0,"Hankey, W.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,CLAS,5611,1,12845,L,,,,R,,835,1125,MCCAIN ARTS&SS,2021,5,1,0,0,"Fournier, M.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,CLAS,5708,1,12846,L,,T,,R,,1305,1425,MCCAIN ARTS&SS,2017,5,1,0,0,"Hankey, W.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,CLAS,5817,1,14261,L,,,,,F,1135,1425,MCCAIN ARTS&SS,2102,3,0,0,0,"Treiger, A.",R,,"ARBC 3040, CLAS 4010, RELS 4010"
,,,,,,,,,,,,,,,,,,,,,,
201710,CLAS,9000,1,12847,S,,,,,,,,,,10,1,0,0,"Diamond, E.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,CLAS,9530,1,12848,S,,,,,,,,,,10,0,0,0,"Diamond, E.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,CMMT,30,1,10577,L,,,,,F,1435,1725,RURAL RESEARCH CENTRE,4,26,1,0,0,"Fielding, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,CMMT,30,1,10577,L,,,,R,,1235,1425,HALEY INSTITUTE,110,26,1,0,0,"Fielding, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,CMMT,30,1,10577,L,,,,R,,1735,2025,RURAL RESEARCH CENTRE,4,26,1,0,0,"Fielding, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,CMMT,30,1,10577,L,,,W,,,1735,2025,RURAL RESEARCH CENTRE,4,26,1,0,0,"Fielding, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,CMMT,30,1,10577,L,M,,,,,1735,2025,RURAL RESEARCH CENTRE,4,26,1,0,0,"Fielding, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,1010,1,10578,L,,,,R,,1435,1555,KENNETH C ROWE MANAG,1028,250,224,10,2,"McLarney, C.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,1010,2,10579,L,,,,R,,1605,1725,KENNETH C ROWE MANAG,1028,200,85,10,0,"McLarney, C.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,1010,B01,10580,B,,,,,F,1305,1425,LSC-COMMON AREA,C244,45,45,4,1,"McLarney, C.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,1010,B02,10581,B,,,,,F,1305,1425,LSC-COMMON AREA,C208,45,45,4,0,"McLarney, C.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,1010,B03,10582,B,,,,,F,1305,1425,LSC-COMMON AREA,C238,45,37,4,0,"McLarney, C.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,1010,B04,10583,B,,,,,F,1435,1555,LSC-COMMON AREA,C238,45,43,4,0,"McLarney, C.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,1010,B05,10584,B,,,,,F,1435,1555,LSC-COMMON AREA,C244,45,13,4,0,"McLarney, C.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,1010,B06,10585,B,,,,,F,1435,1555,LSC-COMMON AREA,C332,45,11,4,0,"McLarney, C.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,1010,B07,10586,B,,,,,F,1135,1255,LSC-COMMON AREA,C244,45,45,4,1,"McLarney, C.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,1010,B08,10587,B,,,,,F,1135,1255,LSC-COMMON AREA,C238,45,29,4,0,"McLarney, C.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,1010,B09,10588,B,,,,,F,1135,1255,LSC-COMMON AREA,C208,45,18,4,0,"McLarney, C.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,1010,B10,10589,B,,,,,F,1435,1555,LSC-COMMON AREA,C208,45,23,4,0,"McLarney, C.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,1101,1,10590,L,M,,W,,,1435,1555,KENNETH C ROWE MANAG,1011,75,66,10,3,"Power, J.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,1101,2,10591,L,M,,W,,,1605,1725,KENNETH C ROWE MANAG,1011,55,50,10,1,"Power, J.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,1101,3,10592,L,M,,W,,,1305,1425,KENNETH C ROWE MANAG,1009,75,58,10,0,"Beaubien, L.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,1101,4,10593,L,M,,W,,,1435,1555,KENNETH C ROWE MANAG,1009,75,20,10,0,"Beaubien, L.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,1101,5,10594,L,M,,W,,,1135,1255,KENNETH C ROWE MANAG,1009,55,31,10,0,"Sawicki, J.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,1101,6,10595,L,M,,W,,,1005,1125,KENNETH C ROWE MANAG,1009,75,29,10,0,"Sawicki, J.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,1101,7,10596,L,M,,W,,,835,955,KENNETH C ROWE MANAG,1009,55,31,10,0,"Lin, S.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,1101,T01,10597,T,,T,,,,1735,1855,COMPUTER SCIENCE,127,465,285,10,1,"Power, J.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,1502,1,10598,L,,T,,,,1435,1555,KENNETH C ROWE MANAG,1028,350,297,10,2,"Soliman, M.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,1502,B01,10599,B,M,,,,,1005,1125,MCCAIN ARTS&SS,2019,50,50,3,0,"Soliman, M.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,1502,B02,10600,B,,,W,,,1005,1125,MCCAIN ARTS&SS,2019,50,29,3,0,"Soliman, M.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,1502,B03,10601,B,,,,R,,1135,1255,MCCAIN ARTS&SS,2019,50,48,3,2,"Soliman, M.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,1502,B04,10602,B,M,,,,,1605,1725,MCCAIN ARTS&SS,2019,50,46,3,0,"Soliman, M.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,1502,B05,10603,B,,T,,,,1005,1125,MCCAIN ARTS&SS,2019,50,41,3,1,"Soliman, M.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,1502,B06,10604,B,,,,,F,1005,1125,MCCAIN ARTS&SS,2019,50,41,3,0,"Soliman, M.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,1502,B07,10605,B,,,W,,,1135,1255,MCCAIN ARTS&SS,2019,50,42,2,1,"Soliman, M.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,1700,1,10606,L,M,,,,,1735,1825,MCCAIN ARTS&SS,2102,30,17,0,0,"Mushtaq, A.",R,S,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,1700,T01,10607,T,,,,R,,1735,1925,KENNETH C ROWE MANAG,5001,15,15,0,0,"Mushtaq, A.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,1700,T02,10608,T,,T,,,,1735,1925,KENNETH C ROWE MANAG,5001,15,2,0,0,"Mushtaq, A.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,1710,1,10609,L,,T,,R,,1305,1425,KENNETH C ROWE MANAG,1016,50,20,0,0,"Robertson, P.",R,S,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,1720,1,10610,L,,T,,R,,835,955,KENNETH C ROWE MANAG,1007,50,50,0,0,"Farr, J.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,1720,2,10611,L,,T,,R,,1005,1125,KENNETH C ROWE MANAG,1007,50,50,0,0,"Macdonald, L.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,1720,3,10612,L,M,,W,,,1135,1255,KENNETH C ROWE MANAG,1016,50,50,0,0,"Manderson, J.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,1720,4,10613,L,,T,,R,,1605,1725,KENNETH C ROWE MANAG,1014,50,49,0,0,"Manderson, J.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,1720,5,10614,L,,T,,R,,1735,1855,KENNETH C ROWE MANAG,1014,50,10,0,0,"Manderson, J.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,1720,6,10615,L,M,,W,,,1135,1255,KENNETH C ROWE MANAG,1007,50,51,0,0,"Shkurska, O.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,1720,7,10616,L,M,,W,,,1135,1255,KENNETH C ROWE MANAG,1020,50,51,0,0,"Macdonald, L.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,2202,1,10617,L,M,,W,,,1135,1255,KENNETH C ROWE MANAG,1011,75,74,5,0,"Hebb, G.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,2202,2,10618,L,,T,,R,,1905,2025,KENNETH C ROWE MANAG,1020,75,23,5,0,"Adolphe-Nazaire, G.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,2202,3,10619,L,M,,W,,,1435,1555,KENNETH C ROWE MANAG,1020,75,72,5,0,"Adolphe-Nazaire, G.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,2202,4,10620,L,M,,W,,,1305,1425,KENNETH C ROWE MANAG,1011,75,74,5,0,"Hebb, G.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,2202,5,10621,L,M,,W,,,1605,1725,KENNETH C ROWE MANAG,1020,75,66,5,0,"Adolphe-Nazaire, G.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,2202,T01,10622,T,M,,,,,835,955,KENNETH C ROWE MANAG,1020,375,309,50,0,STAFF,,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,2401,1,10624,L,,T,,R,,1135,1255,KENNETH C ROWE MANAG,1020,40,39,5,3,"Usta, M.",R,,MGMT 2401
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,2401,2,10625,L,,T,,R,,1005,1125,KENNETH C ROWE MANAG,1020,40,37,5,1,"Usta, M.",R,,MGMT 2401
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,2401,3,10626,L,,T,,R,,1135,1255,KENNETH C ROWE MANAG,1009,40,38,5,1,"Trifts, V.",R,,MGMT 2401
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,2401,4,10627,L,,T,,R,,835,955,KENNETH C ROWE MANAG,1009,40,23,5,0,"Trifts, V.",R,,MGMT 2401
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,2401,5,10628,L,,T,,R,,1005,1125,KENNETH C ROWE MANAG,1009,40,38,5,5,"Trifts, V.",R,,MGMT 2401
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,2401,6,10629,L,,T,,R,,1435,1555,KENNETH C ROWE MANAG,1009,40,35,5,0,"Aghakhani, H.",R,,MGMT 2401
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,2401,7,14302,L,,T,,R,,1305,1425,KENNETH C ROWE MANAG,1020,40,40,0,0,"Clory, N.",R,,MGMT 2401
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,2401,8,14303,L,,T,,R,,835,955,KENNETH C ROWE MANAG,1014,40,17,0,0,"Clory, N.",R,,MGMT 2401
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,2401,9,14304,L,,,W,,F,835,955,KENNETH C ROWE MANAG,1016,40,6,0,0,"Clory, N.",R,,MGMT 2401
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,2501,1,10630,L,M,,W,,,1735,1855,KENNETH C ROWE MANAG,1014,60,55,5,0,"Foster, M.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,2501,2,10631,L,,T,,R,,1605,1725,KENNETH C ROWE MANAG,1009,60,46,5,0,"Saagh, M.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,2501,3,10632,L,M,,W,,,1905,2025,KENNETH C ROWE MANAG,1014,60,18,5,0,"Foster, M.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,2501,4,10633,L,,T,,R,,1605,1725,KENNETH C ROWE MANAG,1020,60,43,5,0,STAFF,R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,2501,5,10634,L,,T,,R,,1735,1855,KENNETH C ROWE MANAG,1020,60,12,5,0,STAFF,R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,2501,6,10635,L,,T,,R,,1135,1255,KENNETH C ROWE MANAG,1016,60,54,5,2,"Saagh, M.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,2501,T01,10636,T,,,,,F,835,955,KENNETH C ROWE MANAG,1020,360,228,60,0,"Foster, M.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,2801,1,10637,W,,,,,,,,,,10,5,0,0,"Wooden, K.",R,S,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,3100,1,10638,L,M,,W,,,1135,1255,KENNETH C ROWE MANAG,3001,30,30,30,10,"Crowell, T.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,3100,2,14441,L,,T,,R,,935,1055,KILLAM LIBRARY,4106,30,8,0,0,"Crowell, T.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,3111,1,10639,L,M,,W,,,1435,1555,KENNETH C ROWE MANAG,5001,25,25,0,0,"Davison Conrod, J.",,,BUSI 6108
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,3111,2,10640,L,,,W,,,1605,1725,KENNETH C ROWE MANAG,1014,55,37,0,0,"Davison Conrod, J.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,3111,2,10640,L,M,,,,,1605,1725,KENNETH C ROWE MANAG,1016,55,37,0,0,"Davison Conrod, J.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,3114,1,10641,L,,T,,R,,1135,1255,KENNETH C ROWE MANAG,5053,40,40,0,0,"Crowell, T.",,,BUSI 6101
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,3114,2,10642,L,,T,,R,,1305,1425,KENNETH C ROWE MANAG,5053,40,24,0,0,"Crowell, T.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,3206,1,10643,L,M,,W,,,835,955,KENNETH C ROWE MANAG,1007,55,40,20,0,"Fooladi, I.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,3206,2,10644,L,M,,W,,,1005,1125,KENNETH C ROWE MANAG,1007,55,55,0,0,"Fooladi, I.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,3206,T01,10645,T,,,,,F,1135,1255,KENNETH C ROWE MANAG,1020,110,95,20,0,"Fooladi, I.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,3303,1,10647,L,,,,,F,1135,1425,KENNETH C ROWE MANAG,1014,55,35,10,0,"Ng, E.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,3304,1,10648,L,,,W,,,1435,1725,KENNETH C ROWE MANAG,1016,55,40,10,0,"Dawkins, C.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,3308,1,10649,L,,,,,F,1135,1425,KENNETH C ROWE MANAG,1009,20,9,0,0,"James, A.",R,,"BUSI 6006, MGMT 3308"
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,3309,1,10650,L,,,W,,,835,1125,KENNETH C ROWE MANAG,1020,26,16,5,0,"Comber, S.",R,,MGMT 3309
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,3401,1,10651,L,,,W,,F,1435,1555,KENNETH C ROWE MANAG,1014,50,40,10,5,"Skerrett, P.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,3401,2,10652,L,M,,W,,,835,955,KENNETH C ROWE MANAG,1014,50,44,10,3,"Deval, H.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,3404,1,10653,L,,,,,F,835,1125,KENNETH C ROWE MANAG,1007,50,22,5,0,"Usta, M.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,3404,2,10654,L,,,,,F,1435,1725,KENNETH C ROWE MANAG,1007,50,31,5,0,"Usta, M.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,3404,T01,10655,T,,T,,,,1605,1725,MCCAIN ARTS&SS,2019,50,22,5,0,STAFF,,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,3404,T02,10656,T,,T,,,,1735,1855,MCCAIN ARTS&SS,2019,50,31,5,0,STAFF,,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,3410,1,10657,L,M,,W,,,1135,1255,KENNETH C ROWE MANAG,1014,50,45,5,0,"Deval, H.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,3410,2,10658,L,M,,W,,,1305,1425,KENNETH C ROWE MANAG,1014,50,35,5,0,"Deval, H.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,3801,1,10659,W,,,,,,,,,,310,255,0,0,"Wooden, K.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,3802,1,10660,W,,,,,,,,,,5,2,0,0,"Wooden, K.",R,S,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,4125,1,10661,L,,T,,R,,835,955,KENNETH C ROWE MANAG,5053,40,24,0,0,"Cumming, L.",,,BUSI 6102
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,4125,2,10662,L,,T,,R,,1005,1125,KENNETH C ROWE MANAG,5053,40,40,0,0,"Cumming, L.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,4301,1,10663,L,M,,W,,,1005,1125,KENNETH C ROWE MANAG,1014,30,4,0,0,"Leach, C.",R,,MGMT 4901
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,4315,1,10664,L,,,,R,,835,1125,KENNETH C ROWE MANAG,1016,50,28,5,3,"Ng, E.",R,,BUSI 6315
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,4351,1,10665,L,,T,,R,,1305,1425,KENNETH C ROWE MANAG,1014,55,55,0,0,"Sheehan, L.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,4351,2,10666,L,,T,,R,,1435,1555,KENNETH C ROWE MANAG,1016,55,55,0,0,"Sheehan, L.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,4351,3,10667,L,,T,,R,,1135,1255,KENNETH C ROWE MANAG,1014,55,55,0,0,"Sheehan, L.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,4351,4,10668,L,,T,,R,,1605,1725,KENNETH C ROWE MANAG,1016,55,47,0,0,"Sheehan, L.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,4351,5,10669,L,,T,,R,,1735,1855,KENNETH C ROWE MANAG,1016,55,17,0,0,"Sheehan, L.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,4501,1,10670,L,,,,R,,1135,1425,KENNETH C ROWE MANAG,1011,50,7,0,0,"Chen, J.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,COMM,4511,1,10671,L,M,,W,,,1135,1255,KENNETH C ROWE MANAG,3080,30,28,30,0,"Bliemel, M.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,CPST,1103,1,10673,L,M,,,R,,1735,1825,MCCAIN ARTS&SS,AUD-2,480,371,0,0,"Ross, J.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,CPST,3030,1,10674,L,,T,,,,1735,2025,,,80,46,0,0,"Ross, J.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,CRWR,2001,1,14161,L,,T,,R,,1605,1725,LSC-COMMON AREA,C240,100,89,0,0,"Grant, S.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,CRWR,3100,1,14162,L,,,W,,,1435,1725,MCCAIN ARTS&SS,1102,24,18,0,0,"Grant, S.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,CRWR,4000,1,14235,L,M,,W,,,1805,2055,MCCAIN ARTS&SS,2190,20,13,0,0,"Goyette, S.",,S,
,,,,,,,,,,,,,,,,,,,,,,
201710,CRWR,4001X,1,13523,L,,T,,,,1805,2055,MCCAIN ARTS&SS,2116,20,20,0,0,"Mendel, C.",,S,
,,,,,,,,,,,,,,,,,,,,,,
201710,CSCI,1100,1,10675,L,M,,W,,F,1035,1125,CHEMISTRY,125,150,150,20,1,"Reilly, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,CSCI,1100,2,10676,L,M,,W,,,1435,1555,LSC-PSYCHOLOGY,P5260,110,110,20,2,"MacKay, B.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,CSCI,1100,B01,10677,B,,T,,,,835,1125,COMPUTER SCIENCE,143,35,35,20,0,STAFF,,,
,,,,,,,,,,,,,,,,,,,,,,
201710,CSCI,1100,B02,10678,B,,T,,,,1135,1425,COMPUTER SCIENCE,143,35,35,20,2,STAFF,,,
,,,,,,,,,,,,,,,,,,,,,,
201710,CSCI,1100,B03,10679,B,,T,,,,1435,1725,COMPUTER SCIENCE,143,35,35,20,0,STAFF,,,
,,,,,,,,,,,,,,,,,,,,,,
201710,CSCI,1100,B04,10680,B,,T,,,,1735,2025,COMPUTER SCIENCE,143,35,35,20,2,STAFF,,,
,,,,,,,,,,,,,,,,,,,,,,
201710,CSCI,1100,B05,10681,B,,T,,,,835,1125,COMPUTER SCIENCE,133,20,20,20,0,STAFF,,,
,,,,,,,,,,,,,,,,,,,,,,
201710,CSCI,1100,B06,10682,B,,T,,,,1135,1425,COMPUTER SCIENCE,133,20,20,20,0,STAFF,,,
,,,,,,,,,,,,,,,,,,,,,,
201710,CSCI,1100,B07,10683,B,,T,,,,835,1125,COMPUTER SCIENCE,134,40,40,20,0,STAFF,,,
,,,,,,,,,,,,,,,,,,,,,,
201710,CSCI,1100,B08,10684,B,,T,,,,1135,1425,COMPUTER SCIENCE,142,20,20,20,0,STAFF,,,
,,,,,,,,,,,,,,,,,,,,,,
